,personaje,fecha_hora,genero,fuente
401,franco_mercuriali,2020-08-11 19:06:33,M,TN
402,franco_mercuriali,2020-08-11 19:06:34,M,TN
403,nicolas_winazki,2020-08-11 19:06:35,M,TN
404,nicolas_winazki,2020-08-11 19:06:36,M,TN
405,nicolas_winazki,2020-08-11 19:06:37,M,TN
406,nicolas_winazki,2020-08-11 19:06:38,M,TN
407,nicolas_winazki,2020-08-11 19:06:39,M,TN
408,nicolas_winazki,2020-08-11 19:06:40,M,TN
409,nicolas_winazki,2020-08-11 19:06:41,M,TN
410,nicolas_winazki,2020-08-11 19:06:42,M,TN
411,nicolas_winazki,2020-08-11 19:06:43,M,TN
412,nicolas_winazki,2020-08-11 19:06:44,M,TN
413,nicolas_winazki,2020-08-11 19:06:45,M,TN
414,nicolas_winazki,2020-08-11 19:06:46,M,TN
415,nicolas_winazki,2020-08-11 19:06:47,M,TN
416,nicolas_winazki,2020-08-11 19:06:48,M,TN
417,nicolas_winazki,2020-08-11 19:06:49,M,TN
418,nicolas_winazki,2020-08-11 19:06:50,M,TN
419,nicolas_winazki,2020-08-11 19:06:51,M,TN
420,nicolas_winazki,2020-08-11 19:06:52,M,TN
421,nicolas_winazki,2020-08-11 19:06:53,M,TN
422,nicolas_winazki,2020-08-11 19:06:54,M,TN
423,nicolas_winazki,2020-08-11 19:06:55,M,TN
424,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:06:56,,TN
425,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:06:57,,TN
426,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:06:58,,TN
427,nicolas_winazki,2020-08-11 19:06:59,M,TN
428,nicolas_winazki,2020-08-11 19:07:00,M,TN
429,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:01,,TN
430,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:02,,TN
431,nicolas_winazki,2020-08-11 19:07:03,M,TN
432,franco_mercuriali,2020-08-11 19:07:04,M,TN
433,franco_mercuriali,2020-08-11 19:07:05,M,TN
434,franco_mercuriali,2020-08-11 19:07:06,M,TN
435,nicolas_winazki,2020-08-11 19:07:07,M,TN
436,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:08,,TN
437,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:09,,TN
438,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:10,,TN
439,nicolas_winazki,2020-08-11 19:07:11,M,TN
440,franco_mercuriali,2020-08-11 19:07:12,M,TN
441,franco_mercuriali,2020-08-11 19:07:13,M,TN
442,franco_mercuriali,2020-08-11 19:07:14,M,TN
443,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:15,,TN
444,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:16,,TN
445,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:17,,TN
446,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:18,,TN
447,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:19,,TN
448,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:20,,TN
449,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:21,,TN
450,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:22,,TN
451,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:23,,TN
452,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:24,,TN
453,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:25,,TN
454,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:26,,TN
455,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:27,,TN
456,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:28,,TN
457,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:29,,TN
458,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:30,,TN
459,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:31,,TN
460,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:32,,TN
461,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:33,,TN
462,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:34,,TN
463,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:35,,TN
464,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:36,,TN
465,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:37,,TN
466,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:38,,TN
467,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:39,,TN
468,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:40,,TN
469,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:41,,TN
470,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:42,,TN
471,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:43,,TN
472,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:44,,TN
473,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:45,,TN
474,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:46,,TN
475,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:47,,TN
476,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:48,,TN
477,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:49,,TN
478,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:50,,TN
479,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:51,,TN
480,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:52,,TN
481,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:53,,TN
482,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:54,,TN
483,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:55,,TN
484,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:56,,TN
485,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:57,,TN
486,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:58,,TN
487,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:07:59,,TN
488,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:00,,TN
489,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:01,,TN
490,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:02,,TN
491,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:03,,TN
492,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:04,,TN
493,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:05,,TN
494,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:06,,TN
495,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:07,,TN
496,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:08,,TN
497,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:09,,TN
498,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:10,,TN
499,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:11,,TN
500,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:12,,TN
501,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:13,,TN
502,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:14,,TN
503,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:15,,TN
504,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:16,,TN
505,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:17,,TN
506,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:08:18,,TN
507,rolando_barbano,2020-08-11 19:08:19,M,TN
508,rolando_barbano,2020-08-11 19:08:20,M,TN
509,rolando_barbano,2020-08-11 19:08:21,M,TN
510,rolando_barbano,2020-08-11 19:08:22,M,TN
511,rolando_barbano,2020-08-11 19:08:23,M,TN
512,rolando_barbano,2020-08-11 19:08:24,M,TN
513,rolando_barbano,2020-08-11 19:08:25,M,TN
514,rolando_barbano,2020-08-11 19:08:26,M,TN
515,rolando_barbano,2020-08-11 19:08:27,M,TN
516,rolando_barbano,2020-08-11 19:08:28,M,TN
517,rolando_barbano,2020-08-11 19:08:29,M,TN
518,rolando_barbano,2020-08-11 19:08:30,M,TN
519,rolando_barbano,2020-08-11 19:08:31,M,TN
520,rolando_barbano,2020-08-11 19:08:32,M,TN
521,rolando_barbano,2020-08-11 19:08:33,M,TN
522,rolando_barbano,2020-08-11 19:08:34,M,TN
523,rolando_barbano,2020-08-11 19:08:35,M,TN
524,rolando_barbano,2020-08-11 19:08:36,M,TN
525,rolando_barbano,2020-08-11 19:08:37,M,TN
526,rolando_barbano,2020-08-11 19:08:38,M,TN
527,rolando_barbano,2020-08-11 19:08:39,M,TN
528,rolando_barbano,2020-08-11 19:08:40,M,TN
529,rolando_barbano,2020-08-11 19:08:41,M,TN
530,rolando_barbano,2020-08-11 19:08:42,M,TN
531,rolando_barbano,2020-08-11 19:08:43,M,TN
532,rolando_barbano,2020-08-11 19:08:44,M,TN
533,rolando_barbano,2020-08-11 19:08:45,M,TN
534,rolando_barbano,2020-08-11 19:08:46,M,TN
535,rolando_barbano,2020-08-11 19:08:47,M,TN
536,rolando_barbano,2020-08-11 19:08:48,M,TN
537,rolando_barbano,2020-08-11 19:08:49,M,TN
538,rolando_barbano,2020-08-11 19:08:50,M,TN
539,rolando_barbano,2020-08-11 19:08:51,M,TN
540,rolando_barbano,2020-08-11 19:08:52,M,TN
541,rolando_barbano,2020-08-11 19:08:53,M,TN
542,rolando_barbano,2020-08-11 19:08:54,M,TN
543,rolando_barbano,2020-08-11 19:08:55,M,TN
544,rolando_barbano,2020-08-11 19:08:56,M,TN
545,rolando_barbano,2020-08-11 19:08:57,M,TN
546,rolando_barbano,2020-08-11 19:08:58,M,TN
547,rolando_barbano,2020-08-11 19:08:59,M,TN
548,rolando_barbano,2020-08-11 19:09:00,M,TN
549,rolando_barbano,2020-08-11 19:09:01,M,TN
550,rolando_barbano,2020-08-11 19:09:02,M,TN
551,rolando_barbano,2020-08-11 19:09:03,M,TN
552,rolando_barbano,2020-08-11 19:09:04,M,TN
553,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:05,,TN
554,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:06,,TN
555,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:07,,TN
556,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:08,,TN
557,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:09,,TN
558,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:10,,TN
559,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:11,,TN
560,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:12,,TN
561,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:13,,TN
562,NO IDENTIFICADO,2020-08-11 19:09:14,F,TN
563,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:15,,TN
564,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:16,,TN
565,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:17,,TN
566,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:18,,TN
567,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:19,,TN
568,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:20,,TN
569,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:21,,TN
570,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:22,,TN
571,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:23,,TN
572,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:24,,TN
573,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:25,,TN
574,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:26,,TN
575,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:27,,TN
576,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:28,,TN
577,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:29,,TN
578,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:30,,TN
579,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:31,,TN
580,rolando_barbano,2020-08-11 19:09:32,M,TN
581,rolando_barbano,2020-08-11 19:09:33,M,TN
582,rolando_barbano,2020-08-11 19:09:34,M,TN
583,rolando_barbano,2020-08-11 19:09:35,M,TN
584,rolando_barbano,2020-08-11 19:09:36,M,TN
585,rolando_barbano,2020-08-11 19:09:37,M,TN
586,rolando_barbano,2020-08-11 19:09:38,M,TN
587,rolando_barbano,2020-08-11 19:09:39,M,TN
588,rolando_barbano,2020-08-11 19:09:40,M,TN
589,rolando_barbano,2020-08-11 19:09:41,M,TN
590,rolando_barbano,2020-08-11 19:09:42,M,TN
591,rolando_barbano,2020-08-11 19:09:43,M,TN
592,rolando_barbano,2020-08-11 19:09:44,M,TN
593,rolando_barbano,2020-08-11 19:09:45,M,TN
594,rolando_barbano,2020-08-11 19:09:46,M,TN
595,rolando_barbano,2020-08-11 19:09:47,M,TN
596,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:48,,TN
597,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:49,,TN
598,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:50,,TN
599,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:51,,TN
600,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:52,,TN
601,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:53,,TN
602,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:54,,TN
603,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:55,,TN
604,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:56,,TN
605,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:57,,TN
606,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:58,,TN
607,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:09:59,,TN
608,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:00,,TN
609,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:01,,TN
610,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:02,,TN
611,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:03,,TN
612,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:04,,TN
613,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:05,,TN
614,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:06,,TN
615,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:07,,TN
616,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:08,,TN
617,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:09,,TN
618,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:10,,TN
619,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:11,,TN
620,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:12,,TN
621,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:13,,TN
622,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:14,,TN
623,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:15,,TN
624,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:16,,TN
625,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:17,,TN
626,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:18,,TN
627,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:19,,TN
628,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:20,,TN
629,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:21,,TN
630,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:22,,TN
631,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:23,,TN
632,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:24,,TN
633,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:25,,TN
634,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:26,,TN
635,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:27,,TN
636,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:28,,TN
637,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:29,,TN
638,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:30,,TN
639,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:31,,TN
640,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:32,,TN
641,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:33,,TN
642,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:34,,TN
643,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:35,,TN
644,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:36,,TN
645,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:37,,TN
646,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:38,,TN
647,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:39,,TN
648,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:40,,TN
649,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:41,,TN
650,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:42,,TN
651,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:43,,TN
652,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:44,,TN
653,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:45,,TN
654,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:46,,TN
655,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:47,,TN
656,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:48,,TN
657,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:49,,TN
658,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:50,,TN
659,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:51,,TN
660,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:52,,TN
661,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:53,,TN
662,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:54,,TN
663,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:55,,TN
664,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:56,,TN
665,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:57,,TN
666,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:58,,TN
667,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:10:59,,TN
668,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:00,,TN
669,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:01,,TN
670,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:02,,TN
671,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:03,,TN
672,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:04,,TN
673,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:05,,TN
674,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:06,,TN
675,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:07,,TN
676,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:08,,TN
677,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:09,,TN
678,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:10,,TN
679,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:11,,TN
680,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:12,,TN
681,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:13,,TN
682,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:14,,TN
683,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:15,,TN
684,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:16,,TN
685,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:17,,TN
686,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:18,,TN
687,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:19,,TN
688,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:20,,TN
689,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:21,,TN
690,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:22,,TN
691,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:23,,TN
692,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:24,,TN
693,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:25,,TN
694,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:26,,TN
695,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:27,,TN
696,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:28,,TN
697,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:29,,TN
698,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:30,,TN
699,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:31,,TN
700,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:32,,TN
701,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:33,,TN
702,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:34,,TN
703,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:35,,TN
704,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:36,,TN
705,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:37,,TN
706,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:11:38,,TN
707,rolando_barbano,2020-08-11 19:11:39,M,TN
708,rolando_barbano,2020-08-11 19:11:40,M,TN
709,rolando_barbano,2020-08-11 19:11:41,M,TN
710,rolando_barbano,2020-08-11 19:11:42,M,TN
711,rolando_barbano,2020-08-11 19:11:43,M,TN
712,rolando_barbano,2020-08-11 19:11:44,M,TN
713,rolando_barbano,2020-08-11 19:11:45,M,TN
714,rolando_barbano,2020-08-11 19:11:46,M,TN
715,rolando_barbano,2020-08-11 19:11:47,M,TN
716,rolando_barbano,2020-08-11 19:11:48,M,TN
717,rolando_barbano,2020-08-11 19:11:49,M,TN
718,rolando_barbano,2020-08-11 19:11:50,M,TN
719,rolando_barbano,2020-08-11 19:11:51,M,TN
720,rolando_barbano,2020-08-11 19:11:52,M,TN
721,rolando_barbano,2020-08-11 19:11:53,M,TN
722,rolando_barbano,2020-08-11 19:11:54,M,TN
723,rolando_barbano,2020-08-11 19:11:55,M,TN
724,rolando_barbano,2020-08-11 19:11:56,M,TN
725,rolando_barbano,2020-08-11 19:11:57,M,TN
726,rolando_barbano,2020-08-11 19:11:58,M,TN
727,rolando_barbano,2020-08-11 19:11:59,M,TN
728,rolando_barbano,2020-08-11 19:12:00,M,TN
729,rolando_barbano,2020-08-11 19:12:01,M,TN
730,rolando_barbano,2020-08-11 19:12:02,M,TN
731,rolando_barbano,2020-08-11 19:12:03,M,TN
732,rolando_barbano,2020-08-11 19:12:04,M,TN
733,rolando_barbano,2020-08-11 19:12:05,M,TN
734,rolando_barbano,2020-08-11 19:12:06,M,TN
735,rolando_barbano,2020-08-11 19:12:07,M,TN
736,rolando_barbano,2020-08-11 19:12:08,M,TN
737,rolando_barbano,2020-08-11 19:12:09,M,TN
738,rolando_barbano,2020-08-11 19:12:10,M,TN
739,rolando_barbano,2020-08-11 19:12:11,M,TN
740,rolando_barbano,2020-08-11 19:12:12,M,TN
741,rolando_barbano,2020-08-11 19:12:13,M,TN
742,rolando_barbano,2020-08-11 19:12:14,M,TN
743,rolando_barbano,2020-08-11 19:12:15,M,TN
744,rolando_barbano,2020-08-11 19:12:16,M,TN
745,rolando_barbano,2020-08-11 19:12:17,M,TN
746,rolando_barbano,2020-08-11 19:12:18,M,TN
747,rolando_barbano,2020-08-11 19:12:19,M,TN
748,rolando_barbano,2020-08-11 19:12:20,M,TN
749,rolando_barbano,2020-08-11 19:12:21,M,TN
750,rolando_barbano,2020-08-11 19:12:22,M,TN
751,rolando_barbano,2020-08-11 19:12:23,M,TN
752,rolando_barbano,2020-08-11 19:12:24,M,TN
753,rolando_barbano,2020-08-11 19:12:25,M,TN
754,rolando_barbano,2020-08-11 19:12:26,M,TN
755,rolando_barbano,2020-08-11 19:12:27,M,TN
756,rolando_barbano,2020-08-11 19:12:28,M,TN
757,rolando_barbano,2020-08-11 19:12:29,M,TN
758,rolando_barbano,2020-08-11 19:12:30,M,TN
759,rolando_barbano,2020-08-11 19:12:31,M,TN
760,rolando_barbano,2020-08-11 19:12:32,M,TN
761,rolando_barbano,2020-08-11 19:12:33,M,TN
762,rolando_barbano,2020-08-11 19:12:34,M,TN
763,rolando_barbano,2020-08-11 19:12:35,M,TN
764,rolando_barbano,2020-08-11 19:12:36,M,TN
765,rolando_barbano,2020-08-11 19:12:37,M,TN
766,rolando_barbano,2020-08-11 19:12:38,M,TN
767,rolando_barbano,2020-08-11 19:12:39,M,TN
768,rolando_barbano,2020-08-11 19:12:40,M,TN
769,rolando_barbano,2020-08-11 19:12:41,M,TN
770,rolando_barbano,2020-08-11 19:12:42,M,TN
771,rolando_barbano,2020-08-11 19:12:43,M,TN
772,rolando_barbano,2020-08-11 19:12:44,M,TN
773,rolando_barbano,2020-08-11 19:12:45,M,TN
774,rolando_barbano,2020-08-11 19:12:46,M,TN
775,rolando_barbano,2020-08-11 19:12:47,M,TN
776,rolando_barbano,2020-08-11 19:12:48,M,TN
777,rolando_barbano,2020-08-11 19:12:49,M,TN
778,rolando_barbano,2020-08-11 19:12:50,M,TN
779,rolando_barbano,2020-08-11 19:12:51,M,TN
780,rolando_barbano,2020-08-11 19:12:52,M,TN
781,rolando_barbano,2020-08-11 19:12:53,M,TN
782,rolando_barbano,2020-08-11 19:12:54,M,TN
783,rolando_barbano,2020-08-11 19:12:55,M,TN
784,rolando_barbano,2020-08-11 19:12:56,M,TN
785,rolando_barbano,2020-08-11 19:12:57,M,TN
786,rolando_barbano,2020-08-11 19:12:58,M,TN
787,rolando_barbano,2020-08-11 19:12:59,M,TN
788,rolando_barbano,2020-08-11 19:13:00,M,TN
789,rolando_barbano,2020-08-11 19:13:01,M,TN
790,rolando_barbano,2020-08-11 19:13:02,M,TN
791,rolando_barbano,2020-08-11 19:13:03,M,TN
792,rolando_barbano,2020-08-11 19:13:04,M,TN
793,rolando_barbano,2020-08-11 19:13:05,M,TN
794,rolando_barbano,2020-08-11 19:13:06,M,TN
795,rolando_barbano,2020-08-11 19:13:07,M,TN
796,rolando_barbano,2020-08-11 19:13:08,M,TN
797,rolando_barbano,2020-08-11 19:13:09,M,TN
798,rolando_barbano,2020-08-11 19:13:10,M,TN
799,rolando_barbano,2020-08-11 19:13:11,M,TN
800,rolando_barbano,2020-08-11 19:13:12,M,TN
801,rolando_barbano,2020-08-11 19:13:13,M,TN
802,rolando_barbano,2020-08-11 19:13:14,M,TN
803,rolando_barbano,2020-08-11 19:13:15,M,TN
804,rolando_barbano,2020-08-11 19:13:16,M,TN
805,rolando_barbano,2020-08-11 19:13:17,M,TN
806,rolando_barbano,2020-08-11 19:13:18,M,TN
807,rolando_barbano,2020-08-11 19:13:19,M,TN
808,rolando_barbano,2020-08-11 19:13:20,M,TN
809,rolando_barbano,2020-08-11 19:13:21,M,TN
810,rolando_barbano,2020-08-11 19:13:22,M,TN
811,rolando_barbano,2020-08-11 19:13:23,M,TN
812,rolando_barbano,2020-08-11 19:13:24,M,TN
813,rolando_barbano,2020-08-11 19:13:25,M,TN
814,rolando_barbano,2020-08-11 19:13:26,M,TN
815,rolando_barbano,2020-08-11 19:13:27,M,TN
