,personaje,fecha_hora,genero,file,fuente
2295,c_pablo_duggan,2020-08-14 18:25:05,F,C5N2020-08-14-17-55-49.mp4,C5N
2296,horacio_rodriguez_larreta_2,2020-08-14 18:25:06,M,C5N2020-08-14-17-55-49.mp4,C5N
2297,c_pablo_duggan,2020-08-14 18:25:06,F,C5N2020-08-14-17-55-49.mp4,C5N
2298,horacio_rodriguez_larreta_2,2020-08-14 18:25:07,M,C5N2020-08-14-17-55-49.mp4,C5N
2299,c_pablo_duggan,2020-08-14 18:25:07,F,C5N2020-08-14-17-55-49.mp4,C5N
2300,horacio_rodriguez_larreta_2,2020-08-14 18:25:08,M,C5N2020-08-14-17-55-49.mp4,C5N
2301,c_pablo_duggan,2020-08-14 18:25:08,F,C5N2020-08-14-17-55-49.mp4,C5N
2302,horacio_rodriguez_larreta_2,2020-08-14 18:25:09,M,C5N2020-08-14-17-55-49.mp4,C5N
2303,c_pablo_duggan,2020-08-14 18:25:09,F,C5N2020-08-14-17-55-49.mp4,C5N
2304,c_pablo_duggan,2020-08-14 18:25:10,F,C5N2020-08-14-17-55-49.mp4,C5N
2305,horacio_rodriguez_larreta_2,2020-08-14 18:25:10,M,C5N2020-08-14-17-55-49.mp4,C5N
2306,horacio_rodriguez_larreta_2,2020-08-14 18:25:11,M,C5N2020-08-14-17-55-49.mp4,C5N
2307,c_pablo_duggan,2020-08-14 18:25:11,F,C5N2020-08-14-17-55-49.mp4,C5N
2308,horacio_rodriguez_larreta_2,2020-08-14 18:25:12,M,C5N2020-08-14-17-55-49.mp4,C5N
2309,c_pablo_duggan,2020-08-14 18:25:12,F,C5N2020-08-14-17-55-49.mp4,C5N
2310,gerardo_morales,2020-08-14 18:25:13,M,C5N2020-08-14-17-55-49.mp4,C5N
2311,horacio_rodriguez_larreta,2020-08-14 18:25:13,M,C5N2020-08-14-17-55-49.mp4,C5N
2312,c_pablo_duggan,2020-08-14 18:25:13,F,C5N2020-08-14-17-55-49.mp4,C5N
2313,diego_santilli,2020-08-14 18:25:14,F,C5N2020-08-14-17-55-49.mp4,C5N
2314,c_pablo_duggan,2020-08-14 18:25:14,F,C5N2020-08-14-17-55-49.mp4,C5N
2315,horacio_rodriguez_larreta_2,2020-08-14 18:25:14,M,C5N2020-08-14-17-55-49.mp4,C5N
2316,horacio_rodriguez_larreta_2,2020-08-14 18:25:15,M,C5N2020-08-14-17-55-49.mp4,C5N
2317,diego_santilli_2,2020-08-14 18:25:15,F,C5N2020-08-14-17-55-49.mp4,C5N
2318,c_pablo_duggan,2020-08-14 18:25:15,F,C5N2020-08-14-17-55-49.mp4,C5N
2319,diego_santilli,2020-08-14 18:25:16,F,C5N2020-08-14-17-55-49.mp4,C5N
2320,horacio_rodriguez_larreta_2,2020-08-14 18:25:16,M,C5N2020-08-14-17-55-49.mp4,C5N
2321,c_pablo_duggan,2020-08-14 18:25:16,F,C5N2020-08-14-17-55-49.mp4,C5N
2322,diego_santilli_2,2020-08-14 18:25:17,F,C5N2020-08-14-17-55-49.mp4,C5N
2323,c_pablo_duggan,2020-08-14 18:25:17,F,C5N2020-08-14-17-55-49.mp4,C5N
2324,horacio_rodriguez_larreta_2,2020-08-14 18:25:17,M,C5N2020-08-14-17-55-49.mp4,C5N
2325,c_pablo_duggan,2020-08-14 18:25:18,F,C5N2020-08-14-17-55-49.mp4,C5N
2326,horacio_rodriguez_larreta_2,2020-08-14 18:25:18,M,C5N2020-08-14-17-55-49.mp4,C5N
2327,diego_santilli_2,2020-08-14 18:25:18,F,C5N2020-08-14-17-55-49.mp4,C5N
2328,horacio_rodriguez_larreta_2,2020-08-14 18:25:19,M,C5N2020-08-14-17-55-49.mp4,C5N
2329,c_pablo_duggan,2020-08-14 18:25:19,F,C5N2020-08-14-17-55-49.mp4,C5N
2330,diego_santilli,2020-08-14 18:25:19,F,C5N2020-08-14-17-55-49.mp4,C5N
2331,diego_santilli_2,2020-08-14 18:25:20,F,C5N2020-08-14-17-55-49.mp4,C5N
2332,c_pablo_duggan,2020-08-14 18:25:20,F,C5N2020-08-14-17-55-49.mp4,C5N
2333,horacio_rodriguez_larreta_2,2020-08-14 18:25:20,M,C5N2020-08-14-17-55-49.mp4,C5N
2334,horacio_rodriguez_larreta_2,2020-08-14 18:25:21,M,C5N2020-08-14-17-55-49.mp4,C5N
2335,c_pablo_duggan,2020-08-14 18:25:21,F,C5N2020-08-14-17-55-49.mp4,C5N
2336,horacio_rodriguez_larreta_2,2020-08-14 18:25:22,M,C5N2020-08-14-17-55-49.mp4,C5N
2337,c_pablo_duggan,2020-08-14 18:25:22,F,C5N2020-08-14-17-55-49.mp4,C5N
2338,horacio_rodriguez_larreta,2020-08-14 18:25:23,M,C5N2020-08-14-17-55-49.mp4,C5N
2339,c_pablo_duggan,2020-08-14 18:25:23,F,C5N2020-08-14-17-55-49.mp4,C5N
2340,c_pablo_duggan,2020-08-14 18:25:24,F,C5N2020-08-14-17-55-49.mp4,C5N
2341,c_pablo_duggan,2020-08-14 18:25:25,F,C5N2020-08-14-17-55-49.mp4,C5N
2342,c_pablo_duggan,2020-08-14 18:25:26,F,C5N2020-08-14-17-55-49.mp4,C5N
2343,c_pablo_duggan,2020-08-14 18:25:27,F,C5N2020-08-14-17-55-49.mp4,C5N
2344,c_pablo_duggan,2020-08-14 18:25:28,F,C5N2020-08-14-17-55-49.mp4,C5N
2345,c_pablo_duggan,2020-08-14 18:25:29,F,C5N2020-08-14-17-55-49.mp4,C5N
2346,c_pablo_duggan,2020-08-14 18:25:30,F,C5N2020-08-14-17-55-49.mp4,C5N
2347,c_pablo_duggan,2020-08-14 18:25:31,F,C5N2020-08-14-17-55-49.mp4,C5N
2348,c_pablo_duggan,2020-08-14 18:25:32,F,C5N2020-08-14-17-55-49.mp4,C5N
2349,c_pablo_duggan,2020-08-14 18:25:33,F,C5N2020-08-14-17-55-49.mp4,C5N
2350,c_pablo_duggan,2020-08-14 18:25:34,F,C5N2020-08-14-17-55-49.mp4,C5N
2351,c_pablo_duggan,2020-08-14 18:25:35,F,C5N2020-08-14-17-55-49.mp4,C5N
2352,horacio_rodriguez_larreta_2,2020-08-14 18:25:35,M,C5N2020-08-14-17-55-49.mp4,C5N
2353,horacio_rodriguez_larreta_2,2020-08-14 18:25:36,M,C5N2020-08-14-17-55-49.mp4,C5N
2354,c_pablo_duggan,2020-08-14 18:25:36,F,C5N2020-08-14-17-55-49.mp4,C5N
2355,horacio_rodriguez_larreta_2,2020-08-14 18:25:37,M,C5N2020-08-14-17-55-49.mp4,C5N
2356,c_pablo_duggan,2020-08-14 18:25:37,F,C5N2020-08-14-17-55-49.mp4,C5N
2357,horacio_rodriguez_larreta_2,2020-08-14 18:25:38,M,C5N2020-08-14-17-55-49.mp4,C5N
2358,c_pablo_duggan,2020-08-14 18:25:38,F,C5N2020-08-14-17-55-49.mp4,C5N
2359,horacio_rodriguez_larreta_2,2020-08-14 18:25:39,M,C5N2020-08-14-17-55-49.mp4,C5N
2360,c_pablo_duggan,2020-08-14 18:25:39,F,C5N2020-08-14-17-55-49.mp4,C5N
2361,horacio_rodriguez_larreta,2020-08-14 18:25:40,M,C5N2020-08-14-17-55-49.mp4,C5N
2362,c_pablo_duggan,2020-08-14 18:25:40,F,C5N2020-08-14-17-55-49.mp4,C5N
2363,c_pablo_duggan,2020-08-14 18:25:41,F,C5N2020-08-14-17-55-49.mp4,C5N
2364,horacio_rodriguez_larreta_2,2020-08-14 18:25:41,M,C5N2020-08-14-17-55-49.mp4,C5N
2365,NO IDENTIFICADO,2020-08-14 18:25:42,M,C5N2020-08-14-17-55-49.mp4,C5N
2366,horacio_rodriguez_larreta,2020-08-14 18:25:42,M,C5N2020-08-14-17-55-49.mp4,C5N
2367,c_pablo_duggan,2020-08-14 18:25:42,F,C5N2020-08-14-17-55-49.mp4,C5N
2368,fernan_quiros,2020-08-14 18:25:43,M,C5N2020-08-14-17-55-49.mp4,C5N
2369,horacio_rodriguez_larreta_2,2020-08-14 18:25:43,M,C5N2020-08-14-17-55-49.mp4,C5N
2370,c_pablo_duggan,2020-08-14 18:25:43,F,C5N2020-08-14-17-55-49.mp4,C5N
2371,NO IDENTIFICADO,2020-08-14 18:25:44,M,C5N2020-08-14-17-55-49.mp4,C5N
2372,horacio_rodriguez_larreta_2,2020-08-14 18:25:44,M,C5N2020-08-14-17-55-49.mp4,C5N
2373,c_pablo_duggan,2020-08-14 18:25:44,F,C5N2020-08-14-17-55-49.mp4,C5N
2374,diego_santilli,2020-08-14 18:25:45,F,C5N2020-08-14-17-55-49.mp4,C5N
2375,horacio_rodriguez_larreta_2,2020-08-14 18:25:45,M,C5N2020-08-14-17-55-49.mp4,C5N
